id,date,Team,Opponent,Location,Game Result,Team Score,Opponent Score,Team Logo,Opponent Logo,Team Rank,Opponent Rank,Team Conf ID,Opponent Conf ID,Overall Record,Conf Record,is_conf_game,type_id,notes_headline,status_type_name,home_conference_id,home_winner,home_current_rank,home_records,away_conference_id,away_winner,away_current_rank,away_records,groups_id,groups_short_name,Team Abbreviation,Opponent Abbreviation,Team Color,Opponent Color,Team Alt Color,Opponent Alt Color,home_abbreviation,home_color,home_alternate_color,away_abbreviation,away_color,away_alternate_color,game_json_url,game_date,PBP,team_box,player_box
401827417,2026-02-24T00:00Z,Baylor,Kansas State,Home,W,80,54,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,18,99,8,8,,,True,1,,STATUS_FINAL,8,True,18,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '24-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-4', 'type': 'vsconf'}]",8,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '8-9', 'type': 'vsconf'}]",8,Big 12,BAY,KSU,154734,330a57,ffb81c,e2e3e4,BAY,154734,ffb81c,KSU,330a57,e2e3e4,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401827417.json,2026-02-24T00:00Z,True,,
401825360,2026-02-22T23:15Z,Michigan State,Minnesota,Away,W,75,61,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,18,23,7,7,,,True,1,,STATUS_FINAL,7,False,23,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-5', 'type': 'vsconf'}]",7,True,18,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '22-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-6', 'type': 'vsconf'}]",7,Big Ten,MSU,MINN,173f35,5e0a2f,ffffff,fab41c,MINN,5e0a2f,fab41c,MSU,173f35,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825360.json,2026-02-22T23:15Z,True,,
401825360,2026-02-22T23:15Z,Minnesota,Michigan State,Home,L,61,75,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,23,18,7,7,,,True,1,,STATUS_FINAL,7,False,23,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-5', 'type': 'vsconf'}]",7,True,18,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '22-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-6', 'type': 'vsconf'}]",7,Big Ten,MINN,MSU,5e0a2f,173f35,fab41c,ffffff,MINN,5e0a2f,fab41c,MSU,173f35,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825360.json,2026-02-22T23:15Z,True,,
401819725,2026-02-22T23:00Z,Notre Dame,SMU,Away,W,88,63,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-19', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-10', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-8', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-14', 'type': 'vsconf'}]",2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '10-6', 'type': 'vsconf'}]",2,ACC,ND,SMU,062340,a80000,c99700,0033a1,SMU,a80000,0033a1,ND,062340,c99700,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819725.json,2026-02-22T23:00Z,True,,
401825363,2026-02-22T22:30Z,UCLA,Wisconsin,Home,W,80,60,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,2,99,7,7,,,True,1,,STATUS_FINAL,7,True,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '27-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '17-0', 'type': 'vsconf'}]",7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-9', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '5-12', 'type': 'vsconf'}]",7,Big Ten,UCLA,WIS,2774ae,a00000,f2a900,ffffff,UCLA,2774ae,f2a900,WIS,a00000,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825363.json,2026-02-22T22:30Z,True,,
401827415,2026-02-22T21:00Z,TCU,Iowa State,Home,W,80,73,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,12,99,8,8,,,True,1,,STATUS_FINAL,8,True,12,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '17-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-3', 'type': 'vsconf'}]",8,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-7', 'type': 'vsconf'}]",8,Big 12,TCU,ISU,4d1979,ae192d,ffffff,ffc72a,TCU,4d1979,ffffff,ISU,ae192d,ffc72a,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401827415.json,2026-02-22T21:00Z,True,,
401827415,2026-02-22T21:00Z,Iowa State,TCU,Away,L,73,80,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,99,12,8,8,,,True,1,,STATUS_FINAL,8,True,12,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '17-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-3', 'type': 'vsconf'}]",8,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-7', 'type': 'vsconf'}]",8,Big 12,ISU,TCU,ae192d,4d1979,ffc72a,ffffff,TCU,4d1979,ffffff,ISU,ae192d,ffc72a,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401827415.json,2026-02-22T21:00Z,True,,
401807638,2026-02-22T21:00Z,Kentucky,Vanderbilt,Away,L,79,81,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,16,5,23,23,,,True,1,,STATUS_FINAL,23,True,5,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-3', 'type': 'vsconf'}]",23,False,16,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '20-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '7-7', 'type': 'vsconf'}]",23,SEC,UK,VAN,0033a0,000000,ffffff,cfae70,VAN,000000,cfae70,UK,0033a0,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807638.json,2026-02-22T21:00Z,True,,
401807638,2026-02-22T21:00Z,Vanderbilt,Kentucky,Home,W,81,79,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,5,16,23,23,,,True,1,,STATUS_FINAL,23,True,5,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-3', 'type': 'vsconf'}]",23,False,16,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '20-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '7-7', 'type': 'vsconf'}]",23,SEC,VAN,UK,000000,0033a0,cfae70,ffffff,VAN,000000,cfae70,UK,0033a0,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807638.json,2026-02-22T21:00Z,True,,
401807637,2026-02-22T21:00Z,LSU,Missouri,Home,W,108,55,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,7,99,23,23,,,True,1,,STATUS_FINAL,23,True,7,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '24-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '10-4', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '16-13', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '4-10', 'type': 'vsconf'}]",23,SEC,LSU,MIZ,461d76,f1b82d,fdd023,000000,LSU,461d76,fdd023,MIZ,f1b82d,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807637.json,2026-02-22T21:00Z,True,,
401825693,2026-02-22T20:30Z,Villanova,Marquette,Home,W,64,39,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,99,99,4,4,,,True,1,,STATUS_FINAL,4,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '22-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-4', 'type': 'vsconf'}]",4,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '16-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '10-8', 'type': 'vsconf'}]",4,Big East,VILL,MARQ,00205b,003366,13b5ea,ffcc00,VILL,00205b,13b5ea,MARQ,003366,ffcc00,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825693.json,2026-02-22T20:30Z,True,,
401825358,2026-02-22T20:00Z,Illinois,Northwestern,Away,W,92,65,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,99,99,7,7,,,True,1,,STATUS_FINAL,7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-19', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-8', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-10', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-14', 'type': 'vsconf'}]",7,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-7', 'type': 'vsconf'}]",7,Big Ten,ILL,NU,ff5f05,492f92,13294b,ffffff,NU,492f92,ffffff,ILL,ff5f05,13294b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825358.json,2026-02-22T20:00Z,True,,
401825361,2026-02-22T20:00Z,Washington,Nebraska,Home,L,65,66,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,99,99,7,7,,,True,1,,STATUS_FINAL,7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-8', 'type': 'vsconf'}]",7,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-7', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '6-11', 'type': 'vsconf'}]",7,Big Ten,WASH,NEB,33006f,e31937,e8d3a2,ffffff,WASH,33006f,e8d3a2,NEB,e31937,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825361.json,2026-02-22T20:00Z,True,,
401825361,2026-02-22T20:00Z,Nebraska,Washington,Away,W,66,65,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,99,99,7,7,,,True,1,,STATUS_FINAL,7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-8', 'type': 'vsconf'}]",7,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-7', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '6-11', 'type': 'vsconf'}]",7,Big Ten,NEB,WASH,e31937,33006f,ffffff,e8d3a2,WASH,33006f,e8d3a2,NEB,e31937,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825361.json,2026-02-22T20:00Z,True,,
401807635,2026-02-22T19:00Z,Oklahoma,Tennessee,Home,W,100,93,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2633_ncw.png,11,21,23,23,,,True,1,,STATUS_FINAL,23,True,11,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-5', 'type': 'vsconf'}]",23,False,21,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '16-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '8-6', 'type': 'vsconf'}]",23,SEC,OU,TENN,990000,ff8200,ffffff,ffffff,OU,990000,ffffff,TENN,ff8200,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807635.json,2026-02-22T19:00Z,True,,
401807639,2026-02-22T19:00Z,Texas,Mississippi State,Home,W,92,42,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,4,99,23,23,,,True,1,,STATUS_FINAL,23,True,4,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '26-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '17-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-3', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '5-9', 'type': 'vsconf'}]",23,SEC,TEX,MSST,af5c37,5d1725,ffffff,c1c6c8,TEX,af5c37,ffffff,MSST,5d1725,c1c6c8,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807639.json,2026-02-22T19:00Z,True,,
401807639,2026-02-22T19:00Z,Mississippi State,Texas,Away,L,42,92,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,99,4,23,23,,,True,1,,STATUS_FINAL,23,True,4,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '26-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '17-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-3', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '5-9', 'type': 'vsconf'}]",23,SEC,MSST,TEX,5d1725,af5c37,c1c6c8,ffffff,TEX,af5c37,ffffff,MSST,5d1725,c1c6c8,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807639.json,2026-02-22T19:00Z,True,,
401825364,2026-02-22T19:00Z,Ohio State,USC,Home,W,88,83,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,10,99,7,7,,,True,1,,STATUS_FINAL,7,True,10,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '23-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-4', 'type': 'vsconf'}]",7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-7', 'type': 'vsconf'}]",7,Big Ten,OSU,USC,ba0c2f,9d2235,a8adb4,ffc72c,OSU,ba0c2f,a8adb4,USC,9d2235,ffc72c,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825364.json,2026-02-22T19:00Z,True,,
401819628,2026-02-22T19:00Z,Stanford,Florida State,Away,W,77,61,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-19', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-11', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-7', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '4-12', 'type': 'vsconf'}]",2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-12', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '6-10', 'type': 'vsconf'}]",2,ACC,STAN,FSU,8c1515,782f40,ffffff,ceb888,FSU,782f40,ceb888,STAN,8c1515,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819628.json,2026-02-22T19:00Z,True,,
401819600,2026-02-22T19:00Z,Clemson,Duke,Home,W,53,51,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,99,9,2,2,,,True,1,,STATUS_FINAL,2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-7', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '10-6', 'type': 'vsconf'}]",2,False,9,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '20-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-1', 'type': 'vsconf'}]",2,ACC,CLEM,DUKE,f56600,00539b,ffffff,ffffff,CLEM,f56600,ffffff,DUKE,00539b,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819600.json,2026-02-22T19:00Z,True,,
401819575,2026-02-22T19:00Z,NC State,Syracuse,Home,W,82,69,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-5', 'type': 'vsconf'}]",2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-5', 'type': 'vsconf'}]",2,ACC,NCSU,SYR,cc0000,000e54,ffffff,ff431b,NCSU,cc0000,ffffff,SYR,000e54,ff431b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819575.json,2026-02-22T19:00Z,True,,
401819724,2026-02-22T19:00Z,Virginia Tech,Georgia Tech,Home,W,62,51,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-6', 'type': 'vsconf'}]",2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-16', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-9', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '7-9', 'type': 'vsconf'}]",2,ACC,VT,GT,6a2c3e,b3a369,cf4520,ffffff,VT,6a2c3e,cf4520,GT,b3a369,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819724.json,2026-02-22T19:00Z,True,,
